Plant group,Family,Genus,Species,Status,Priority,Collected in 2020,"""Black list"" (collected/sequenced by others)",Collected by RBGE after jan2021,Collected by RBGK after jan2021,Notes
Flowering plants,Poaceae,Sesleria,caerulea,dtol,,,,,,
Flowering plants,Poaceae,Spartina,anglica,dtol,,,,,,
Flowering plants,Poaceae,Spartina,maritima,dtol,,,,,,
Flowering plants,Poaceae,Trisetum,flavescens,dtol,,,,,,
Flowering plants,Poaceae,Vulpia,bromoides,dtol,,,,,,
Flowering plants,Poaceae,Vulpia,ciliata,dtol,,,,,,
Flowering plants,Poaceae,Vulpia,fasciculata,dtol,,,,,,
Flowering plants,Poaceae,Vulpia,myuros,dtol,,,,,,
Flowering plants,Poaceae,Vulpia,unilateralis,dtol,,,,,,
Flowering plants,Polemoniaceae,Polemonium,caeruleum,dtol_family_representative,yes,,,yes,,
Flowering plants,Polygalaceae,Polygala,amarella,dtol_family_representative,yes,,,,yes,
Flowering plants,Polygalaceae,Polygala,calcarea,dtol_family_representative,yes,,,,,
Flowering plants,Polygalaceae,Polygala,serpyllifolia,dtol,,,,,,
Flowering plants,Polygalaceae,Polygala,vulgaris,dtol,,,,,yes,
Flowering plants,Polygonaceae,Bistorta,officinalis,dtol,,,,,,
Flowering plants,Polygonaceae,Bistorta,vivipara,dtol,,,,yes,,
Flowering plants,Polygonaceae,Fallopia,baldschuanica,dtol,,,,,RBGK,
Flowering plants,Polygonaceae,Fallopia,convolvulus,dtol_other_priority,,yes,,,,2020 sample failed extraction
Flowering plants,Polygonaceae,Fallopia,dumetorum,dtol,,,,,,
Flowering plants,Polygonaceae,Koenigia,islandica,dtol,,,,,,
Flowering plants,Polygonaceae,Koenigia,polystachya,dtol,,,,,,
Flowering plants,Polygonaceae,Muehlenbeckia,complexa,dtol,,,,,,
Flowering plants,Polygonaceae,Oxyria,digyna,dtol_family_representative,yes,,,,yes,
Flowering plants,Polygonaceae,Persicaria,amphibia,dtol,,,,,,
Flowering plants,Polygonaceae,Persicaria,hydropiper,dtol,,,,,,
Flowering plants,Polygonaceae,Persicaria,lapathifolia,dtol,,,,,,
Flowering plants,Polygonaceae,Persicaria,maculosa,dtol_other_priority,,yes,,,,2020 sample failed sequencing
Flowering plants,Polygonaceae,Persicaria,minor,dtol,,,,,,
Flowering plants,Polygonaceae,Persicaria,mitis,dtol,,,,,,
Flowering plants,Polygonaceae,Polygonum,aviculare,dtol_other_priority,,yes,,,,
Flowering plants,Polygonaceae,Polygonum,boreale,dtol,,,,,,
Flowering plants,Polygonaceae,Polygonum,depressum,dtol,,,,,,
Flowering plants,Polygonaceae,Polygonum,maritimum,dtol,,,,,,
Flowering plants,Polygonaceae,Polygonum,oxyspermum,dtol,,,,,,
Flowering plants,Polygonaceae,Polygonum,rurivagum,dtol,,,,,,
Flowering plants,Polygonaceae,Reynoutria,japonica,dtol_other_priority,,yes,,,,
Flowering plants,Polygonaceae,Reynoutria,sachalinensis,dtol_other_priority,yes,,,yes,,
Flowering plants,Polygonaceae,Rumex,acetosa,dtol_family_representative,yes,,,,yes,
Flowering plants,Polygonaceae,Rumex,acetosella,dtol,,,,,RBGK,
Flowering plants,Polygonaceae,Rumex,alpinus,dtol,,,,,,
Flowering plants,Polygonaceae,Rumex,aquaticus,dtol,,,,,,
Flowering plants,Polygonaceae,Rumex,conglomeratus,dtol,,,,,,
Flowering plants,Polygonaceae,Rumex,crispus,dtol,,,,,,
Flowering plants,Polygonaceae,Rumex,hydrolapathum,dtol_other_priority,,yes,,,,
Flowering plants,Polygonaceae,Rumex,longifolius,dtol,,,,,,
Flowering plants,Polygonaceae,Rumex,maritimus,dtol,,,,,,
Flowering plants,Polygonaceae,Rumex,obtusifolius,dtol,,,,,,
Flowering plants,Polygonaceae,Rumex,palustris,dtol,,,,,,
Flowering plants,Polygonaceae,Rumex,pulcher,dtol,,,,,,
Flowering plants,Polygonaceae,Rumex,rupestris,dtol,,,,,,
Flowering plants,Polygonaceae,Rumex,sanguineus,dtol_family_representative,,yes,,,,
Flowering plants,Pontederiaceae,Pontederia,cordata,dtol_family_representative,yes,yes,,,,2020 sample failed sequencing
Flowering plants,Potamogetonaceae,Groenlandia,densa,dtol_family_representative,yes,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,acutifolius,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,alpinus,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,berchtoldii,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,coloratus,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,compressus,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,crispus,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,epihydrus,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,friesii,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,gramineus,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,lucens,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,natans,dtol,,,,yes,,
Flowering plants,Potamogetonaceae,Potamogeton,nodosus,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,obtusifolius,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,perfoliatus,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,polygonifolius,dtol_family_representative,yes,,,yes,,
Flowering plants,Potamogetonaceae,Potamogeton,praelongus,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,pusillus,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,rutilus,dtol,,,,,,
Flowering plants,Potamogetonaceae,Potamogeton,trichoides,dtol,,,,,,
Flowering plants,Potamogetonaceae,Stuckenia,filiformis,dtol,,,,,,
Flowering plants,Potamogetonaceae,Stuckenia,pectinata,dtol,,,,,,
Flowering plants,Potamogetonaceae,Zannichellia,obtusifolia,dtol,,,,,,
Flowering plants,Potamogetonaceae,Zannichellia,palustris,dtol_other_priority,yes,,,RBGE,,
Flowering plants,Primulaceae,Hottonia,palustris,dtol,,,yes,,,
Flowering plants,Primulaceae,Lysimachia,arvensis,dtol,,,,,yes,
Flowering plants,Primulaceae,Lysimachia,europaea,dtol,,,,,,
Flowering plants,Primulaceae,Lysimachia,maritima,dtol,,,,yes,,
Flowering plants,Primulaceae,Lysimachia,minima,dtol,,,,,,
Flowering plants,Primulaceae,Lysimachia,nemorum,dtol_family_representative,yes,,,yes,,
Flowering plants,Primulaceae,Lysimachia,nummularia,dtol,,,,,,
Flowering plants,Primulaceae,Lysimachia,tenella,dtol,,,,,,
Flowering plants,Primulaceae,Lysimachia,thyrsiflora,dtol,,,,,,
Flowering plants,Primulaceae,Lysimachia,vulgaris,dtol_other_priority,,yes,,,,2020 sample failed sequencing
Flowering plants,Primulaceae,Primula,elatior,dtol_other_priority,yes,,,,,
Flowering plants,Primulaceae,Primula,farinosa,dtol_other_priority,yes,,yes,,,
Flowering plants,Primulaceae,Primula,scotica,dtol_other_priority,yes,,,yes,,
Flowering plants,Primulaceae,Primula,veris,dtol_other_priority,yes,,yes,,,
Flowering plants,Primulaceae,Primula,vulgaris,dtol_family_representative,yes,,,,yes,
Flowering plants,Primulaceae,Samolus,valerandi,dtol,,,,,yes,
Flowering plants,Ranunculaceae,Actaea,spicata,dtol_family_representative,yes,,,,,
Flowering plants,Ranunculaceae,Adonis,annua,dtol,,,,,,
Flowering plants,Ranunculaceae,Anemone,nemorosa,dtol,,,,,,
Flowering plants,Ranunculaceae,Aquilegia,vulgaris,dtol,,,,,,
Flowering plants,Ranunculaceae,Caltha,palustris,dtol,,,,,,
Flowering plants,Ranunculaceae,Clematis,vitalba,dtol_other_priority,,yes,,,,
Flowering plants,Ranunculaceae,Ficaria,verna,dtol,,,,,yes,
Flowering plants,Ranunculaceae,Helleborus,foetidus,dtol,,,,,,
Flowering plants,Ranunculaceae,Helleborus,viridis,dtol,,,,,,
Flowering plants,Ranunculaceae,Myosurus,minimus,dtol,,,,,,
Flowering plants,Ranunculaceae,Pulsatilla,vulgaris,dtol,,yes,,,,
Flowering plants,Ranunculaceae,Ranunculus,acris,dtol_family_representative,yes,yes,,,,2020 sample failed sequencing
Flowering plants,Ranunculaceae,Ranunculus,aquatilis,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,arvensis,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,auricomus,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,baudotii,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,bulbosus,dtol,,,,,yes,
Flowering plants,Ranunculaceae,Ranunculus,circinatus,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,flammula,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,fluitans,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,hederaceus,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,lingua,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,omiophyllus,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,ophioglossifolius,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,paludosus,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,parviflorus,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,peltatus,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,penicillatus,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,repens,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,reptans,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,sardous,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,sceleratus,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,trichophyllus,dtol,,,,,,
Flowering plants,Ranunculaceae,Ranunculus,tripartitus,dtol,,,,,,
Flowering plants,Ranunculaceae,Thalictrum,alpinum,dtol,,,,,,
Flowering plants,Ranunculaceae,Thalictrum,flavum,dtol,,,,,,
Flowering plants,Ranunculaceae,Thalictrum,minus,dtol,,,,yes,,
Flowering plants,Ranunculaceae,Trollius,europaeus,dtol_other_priority,yes,yes,,,,
Flowering plants,Resedaceae,Reseda,lutea,dtol_other_priority,yes,,,,,
Flowering plants,Resedaceae,Reseda,luteola,dtol_family_representative,yes,,,yes,yes,
Flowering plants,Rhamnaceae,Frangula,alnus,dtol_family_representative,yes,yes,,,,
Flowering plants,Rhamnaceae,Rhamnus,cathartica,dtol_family_representative,yes,,,,yes,
Flowering plants,Rosaceae,Acaena,novae-zelandiae,dtol,,,,,,
Flowering plants,Rosaceae,Agrimonia,eupatoria,dtol,,,,,yes,
Flowering plants,Rosaceae,Agrimonia,procera,dtol,,,,,,
Flowering plants,Rosaceae,Alchemilla,acutiloba,dtol,,,,,,
Flowering plants,Rosaceae,Alchemilla,alpina,dtol,,,,yes,,
Flowering plants,Rosaceae,Alchemilla,glabra,dtol,,,,,,
Flowering plants,Rosaceae,Alchemilla,glaucescens,dtol,,,,,,
Flowering plants,Rosaceae,Alchemilla,glomerulans,dtol,,,,,,
Flowering plants,Rosaceae,Alchemilla,micans,dtol,,,,,,
Flowering plants,Rosaceae,Alchemilla,minima,dtol,,,,,,
Flowering plants,Rosaceae,Alchemilla,monticola,dtol,,,,,,
Flowering plants,Rosaceae,Alchemilla,subcrenata,dtol,,,,,,
Flowering plants,Rosaceae,Alchemilla,wichurae,dtol,,,,,,
Flowering plants,Rosaceae,Alchemilla,xanthochlora,dtol,,,,,,
Flowering plants,Rosaceae,Amelanchier,lamarckii,dtol,,,,,,
Flowering plants,Rosaceae,Aphanes,arvensis,dtol,,,,,yes,
Flowering plants,Rosaceae,Aphanes,australis,dtol,,,,,,
Flowering plants,Rosaceae,Comarum,palustre,dtol_other_priority,,yes,,,,2020 sample failed sequencing
Flowering plants,Rosaceae,Cotoneaster,horizontalis,dtol,,,,,,
Flowering plants,Rosaceae,Cotoneaster,integrifolius,dtol,,,,,,
Flowering plants,Rosaceae,Cotoneaster,simonsii,dtol,,,,,,
Flowering plants,Rosaceae,Crataegus,laevigata,dtol_other_priority,yes,,,,yes,
Flowering plants,Rosaceae,Crataegus,monogyna,dtol,,,,,yes,
Flowering plants,Rosaceae,Dasiphora,fruticosa,dtol,,,,yes,,
Flowering plants,Rosaceae,Dryas,octopetala,dtol,,,,yes,,
Flowering plants,Rosaceae,Filipendula,ulmaria,dtol_family_representative,yes,yes,,,,
Flowering plants,Rosaceae,Filipendula,vulgaris,dtol,,,,,,
Flowering plants,Rosaceae,Fragaria,vesca,dtol,,,,yes,,
Flowering plants,Rosaceae,Geum,rivale,dtol_other_priority,,yes,,,,
Flowering plants,Rosaceae,Geum,urbanum,dtol_other_priority,yes,yes,,,,
Flowering plants,Rosaceae,Malus,sylvestris,dtol_other_priority,yes,,,yes,,
Flowering plants,Rosaceae,Mespilus,germanica,dtol,,,,,,
Flowering plants,Rosaceae,Potentilla,anglica,dtol,,,,,,
Flowering plants,Rosaceae,Potentilla,anserina,dtol_other_priority,,yes,,,,
Flowering plants,Rosaceae,Potentilla,argentea,dtol,,,,,,
Flowering plants,Rosaceae,Potentilla,crantzii,dtol,,,,,,
Flowering plants,Rosaceae,Potentilla,erecta,dtol_other_priority,yes,,Collected by Raj Whitlock/Buxton,,,
Flowering plants,Rosaceae,Potentilla,reptans,dtol,,,,,RBGK,
Flowering plants,Rosaceae,Potentilla,rupestris,dtol,,,,,,
Flowering plants,Rosaceae,Potentilla,sterilis,dtol,,,,,,
Flowering plants,Rosaceae,Potentilla,verna,dtol,,,,,,
Flowering plants,Rosaceae,Poterium,sanguisorba,dtol,,,Collected by Raj Whitlock/Buxton,,,
Flowering plants,Rosaceae,Prunus,avium,dtol,,,,,,
Flowering plants,Rosaceae,Prunus,cerasus,dtol,,,,,,
Flowering plants,Rosaceae,Prunus,domestica,dtol,,,,,yes,This is subsp. insititia and was submitted as Pyrus cordata.
Flowering plants,Rosaceae,Prunus,laurocerasus,dtol,,,,,,
Flowering plants,Rosaceae,Prunus,lusitanica,dtol,,,,yes,,
Flowering plants,Rosaceae,Prunus,padus,dtol,,,,,,
Flowering plants,Rosaceae,Prunus,serotina,dtol,,,,,,
Flowering plants,Rosaceae,Prunus,spinosa,dtol,,,,,,
Flowering plants,Rosaceae,Pyrus,communis,dtol,,,,,,
Flowering plants,Rosaceae,Pyrus,cordata,dtol_other_priority,yes,,,,yes,
Flowering plants,Rosaceae,Rosa,agrestis,dtol,,,,,yes,
Flowering plants,Rosaceae,Rosa,arvensis,dtol,,,,,,
Flowering plants,Rosaceae,Rosa,canina,dtol,,,,,yes,
Flowering plants,Rosaceae,Rosa,micrantha,dtol,,,,,,
Flowering plants,Rosaceae,Rosa,mollis,dtol,,,,,,
Flowering plants,Rosaceae,Rosa,rubiginosa,dtol,,,,,yes,
Flowering plants,Rosaceae,Rosa,rugosa,dtol,,,,,,
Flowering plants,Rosaceae,Rosa,sherardii,dtol,,,,,,
Flowering plants,Rosaceae,Rosa,spinosissima,dtol,,,,,,
Flowering plants,Rosaceae,Rosa,stylosa,dtol,,,,,,
Flowering plants,Rosaceae,Rosa,tomentella,dtol,,,,,,
Flowering plants,Rosaceae,Rosa,tomentosa,dtol,,,,,,
Flowering plants,Rosaceae,Rubus,arcticus,dtol,,,,,,
Flowering plants,Rosaceae,Rubus,caesius,dtol,,,,,,
Flowering plants,Rosaceae,Rubus,chamaemorus,dtol,,,,,,
Flowering plants,Rosaceae,Rubus,fruticosus,dtol,,,,,,
Flowering plants,Rosaceae,Rubus,idaeus,dtol,,,,yes,,
Flowering plants,Rosaceae,Rubus,saxatilis,dtol,,,,,,
Flowering plants,Rosaceae,Sanguisorba,officinalis,dtol,,,,,,
Flowering plants,Rosaceae,Sibbaldia,procumbens,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,admonitor,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,anglica,dtol,,,,,yes,
Flowering plants,Rosaceae,Sorbus,aria,dtol,,,,,yes,
Flowering plants,Rosaceae,Sorbus,arranensis,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,arvonicola,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,aucuparia,dtol_other_priority,yes,yes,,,,
Flowering plants,Rosaceae,Sorbus,bristoliensis,dtol,,,,,RBGK,
Flowering plants,Rosaceae,Sorbus,cambrensis,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,cheddarensis,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,cuneifolia,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,devoniensis,dtol,,,,,yes,
Flowering plants,Rosaceae,Sorbus,domestica,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,eminens,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,eminentiformis,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,eminentoides,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,evansii,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,greenii,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,herefordensis,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,hibernica,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,lancastriensis,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,leighensis,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,leptophylla,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,leyana,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,margaretae,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,minima,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,parviloba,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,porrigentiformis,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,pseudofennica,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,pseudomeinichii,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,richii,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,rupicola,dtol,,,,,yes,
Flowering plants,Rosaceae,Sorbus,rupicoloides,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,saxicola,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,scannelliana,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,spectans,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,stenophylla,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,stirtoniana,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,subcuneata,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,torminalis,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,vexans,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,whiteana,dtol,,,,,,
Flowering plants,Rosaceae,Sorbus,wilmottiana,dtol,,,,,,
Flowering plants,Rosaceae,Spiraea,douglasii,dtol,,,,,,
Flowering plants,Rosaceae,Spiraea,salicifolia,dtol,,,,,,
Flowering plants,Rubiaceae,Asperula,cynanchica,dtol,,,,,,
Flowering plants,Rubiaceae,Cruciata,laevipes,dtol,,,,,yes,
Flowering plants,Rubiaceae,Galium,album,dtol,,,,,,
Flowering plants,Rubiaceae,Galium,aparine,dtol_other_priority,yes,yes,,,,2020 sample failed sequencing
Flowering plants,Rubiaceae,Galium,boreale,dtol,,,,,,
Flowering plants,Rubiaceae,Galium,constrictum,dtol,,,,,,
Flowering plants,Rubiaceae,Galium,odoratum,dtol,,,,yes,,
Flowering plants,Rubiaceae,Galium,palustre,dtol,,,,,,
Flowering plants,Rubiaceae,Galium,parisiense,dtol,,,,,,
Flowering plants,Rubiaceae,Galium,pumilum,dtol,,,,,,
Flowering plants,Rubiaceae,Galium,saxatile,dtol,,,,,,
Flowering plants,Rubiaceae,Galium,sterneri,dtol,,,,,,
Flowering plants,Rubiaceae,Galium,tricornutum,dtol,,,,,,
Flowering plants,Rubiaceae,Galium,uliginosum,dtol,,,,,,
Flowering plants,Rubiaceae,Galium,verum,dtol,,,,,yes,
Flowering plants,Rubiaceae,Rubia,peregrina,dtol,,,,,,
Flowering plants,Rubiaceae,Sherardia,arvensis,dtol_family_representative,yes,,,,yes,
Flowering plants,Ruppiaceae,Ruppia,maritima,dtol_family_representative,yes,,,,yes,
Flowering plants,Ruppiaceae,Ruppia,spiralis,dtol,,,,,,
Flowering plants,Salicaceae,Populus,tremula,dtol,,,,yes,,
Flowering plants,Salicaceae,Salix,alba,dtol_other_priority,yes,,,,yes,
Flowering plants,Salicaceae,Salix,arbuscula,dtol,,,,yes,,
Flowering plants,Salicaceae,Salix,aurita,dtol,,,,yes,,
Flowering plants,Salicaceae,Salix,caprea,dtol,,,,yes,,
Flowering plants,Salicaceae,Salix,cinerea,dtol,,,,yes,,
Flowering plants,Salicaceae,Salix,euxina,dtol,,,,yes,,
Flowering plants,Salicaceae,Salix,herbacea,dtol_other_priority,,,,yes,,
Flowering plants,Salicaceae,Salix,lanata,dtol_family_representative,yes,yes,,,,
Flowering plants,Salicaceae,Salix,lapponum,dtol,,,,yes,,
Flowering plants,Salicaceae,Salix,myrsinifolia,dtol,,,,yes,,
Flowering plants,Salicaceae,Salix,myrsinites,dtol,,,,,,
Flowering plants,Salicaceae,Salix,pentandra,dtol,,,,,,
Flowering plants,Salicaceae,Salix,phylicifolia,dtol,,,,yes,,
Flowering plants,Salicaceae,Salix,purpurea,dtol,,,,yes,,
Flowering plants,Salicaceae,Salix,repens,dtol,,,,yes,,
Flowering plants,Salicaceae,Salix,reticulata,dtol,,,,yes,,
Flowering plants,Salicaceae,Salix,triandra,dtol,,,,yes,,
Flowering plants,Salicaceae,Salix,viminalis,dtol,,,,yes,,
Flowering plants,Santalaceae,Thesium,humifusum,dtol_family_representative,yes,,,,,
Flowering plants,Santalaceae,Viscum,album,dtol_other_priority,,yes,,,,
Flowering plants,Sapindaceae,Acer,campestre,dtol_family_representative,yes,yes,,,,
Flowering plants,Sapindaceae,Acer,pseudoplatanus,dtol,,,,,yes,
Flowering plants,Sapindaceae,Aesculus,hippocastanum,dtol_other_priority,yes,,,yes,,
Flowering plants,Sarraceniaceae,Sarracenia,purpurea,dtol_family_representative,yes,yes,,,,
Flowering plants,Saxifragaceae,Chrysosplenium,alternifolium,dtol,,,,,,
Flowering plants,Saxifragaceae,Chrysosplenium,oppositifolium,dtol_family_representative,yes,,,,yes,
Flowering plants,Saxifragaceae,Micranthes,nivalis,dtol,,,,,,
Flowering plants,Saxifragaceae,Micranthes,stellaris,dtol,,,,,,
Flowering plants,Saxifragaceae,Saxifraga,aizoides,dtol,,,,yes,,
Flowering plants,Saxifragaceae,Saxifraga,cernua,dtol,,,,,,
Flowering plants,Saxifragaceae,Saxifraga,cespitosa,dtol,,,,,,
Flowering plants,Saxifragaceae,Saxifraga,granulata,dtol,,,,,yes,
Flowering plants,Saxifragaceae,Saxifraga,hirculus,dtol_other_priority,yes,,,RBGE,,
Flowering plants,Saxifragaceae,Saxifraga,hirsuta,dtol,,,,,,
Flowering plants,Saxifragaceae,Saxifraga,hypnoides,dtol,,,,,RBGK,
Flowering plants,Saxifragaceae,Saxifraga,oppositifolia,dtol_family_representative,yes,yes,,,,
Flowering plants,Saxifragaceae,Saxifraga,rivularis,dtol,,,,,,
Flowering plants,Saxifragaceae,Saxifraga,spathularis,dtol,,,,,,
Flowering plants,Saxifragaceae,Saxifraga,tridactylites,dtol,,,,,,
Flowering plants,Saxifragaceae,Tolmiea,menziesii,dtol,,,,,,
Flowering plants,Scheuchzeriaceae,Scheuchzeria,palustris,dtol_family_representative,yes,,,yes,,
Flowering plants,Scrophulariaceae,Buddleja,davidii,dtol_other_priority,,yes,,,,
Flowering plants,Scrophulariaceae,Limosella,aquatica,dtol_other_priority,yes,,,yes,,
Flowering plants,Scrophulariaceae,Limosella,australis,dtol,,,,,,
Flowering plants,Scrophulariaceae,Scrophularia,auriculata,dtol,,yes,,,,sampled in 2020 as S. nodosa
Flowering plants,Scrophulariaceae,Scrophularia,nodosa,dtol_family_representative,,,,,,
Flowering plants,Scrophulariaceae,Scrophularia,umbrosa,dtol,,,,,,
Flowering plants,Scrophulariaceae,Verbascum,lychnitis,dtol,,,,,,
Flowering plants,Scrophulariaceae,Verbascum,nigrum,dtol,,,,,yes,
Flowering plants,Scrophulariaceae,Verbascum,pulverulentum,dtol,,,,,,
Flowering plants,Scrophulariaceae,Verbascum,thapsus,dtol_family_representative,yes,,,yes,,
Flowering plants,Simaroubaceae,Ailanthus,altissima,dtol_family_representative,yes,yes,,,,
Flowering plants,Solanaceae,Atropa,belladonna,dtol_other_priority,yes,yes,,,,
Flowering plants,Solanaceae,Hyoscyamus,niger,dtol_other_priority,yes,,,,,
Flowering plants,Solanaceae,Solanum,dulcamara,dtol_family_representative,,yes,,,,
Flowering plants,Solanaceae,Solanum,nigrum,dtol,,,,,,
Flowering plants,Thymelaeaceae,Daphne,laureola,dtol_family_representative,yes,,,yes,yes,
Flowering plants,Thymelaeaceae,Daphne,mezereum,dtol_family_representative,yes,,,,yes,
Flowering plants,Tofieldiaceae,Tofieldia,pusilla,dtol_family_representative,yes,,,yes,,
Flowering plants,Typhaceae,Sparganium,angustifolium,dtol,,,,,,
Flowering plants,Typhaceae,Sparganium,emersum,dtol,,,,,,
Flowering plants,Typhaceae,Sparganium,erectum,dtol_family_representative,yes,,,,yes,
Flowering plants,Typhaceae,Sparganium,natans,dtol,,,,,,
Flowering plants,Typhaceae,Typha,angustifolia,dtol,,,,,,
Flowering plants,Typhaceae,Typha,latifolia,dtol_family_representative,yes,yes,,,,2020 sample failed sequencing
Flowering plants,Ulmaceae,Ulmus,glabra,dtol_family_representative,yes,yes,,,,
Flowering plants,Ulmaceae,Ulmus,minor,dtol_family_representative,,,,,yes,
Flowering plants,Ulmaceae,Ulmus,plotii,dtol_other_priority,yes,,,,yes,
Flowering plants,Ulmaceae,Ulmus,procera,dtol_other_priority,yes,,,,RBGK,
Flowering plants,Urticaceae,Parietaria,judaica,dtol_family_representative,,yes,,,,
Flowering plants,Urticaceae,Urtica,dioica,dtol_other_priority,yes,yes,,,,
Flowering plants,Urticaceae,Urtica,urens,dtol_family_representative,yes,yes,,,,
Flowering plants,Valerianaceae,Valeriana,dioica,dtol,,,,,,
Flowering plants,Valerianaceae,Valeriana,officinalis,dtol_other_priority,yes,,,,yes,
Flowering plants,Valerianaceae,Valerianella,carinata,dtol,,,,,,
Flowering plants,Valerianaceae,Valerianella,dentata,dtol,,,,,,
Flowering plants,Valerianaceae,Valerianella,eriocarpa,dtol,,,,,,
Flowering plants,Valerianaceae,Valerianella,locusta,dtol,,,,,,
Flowering plants,Valerianaceae,Valerianella,rimosa,dtol,,,,,,
Flowering plants,Verbenaceae,Verbena,officinalis,dtol_family_representative,yes,yes,,,,
Flowering plants,Veronicaceae,Chaenorhinum,minus,dtol_other_priority,,yes,,,,
Flowering plants,Veronicaceae,Digitalis,purpurea,dtol_other_priority,yes,,,,yes,
Flowering plants,Veronicaceae,Kickxia,elatine,dtol,,,,,yes,
Flowering plants,Veronicaceae,Kickxia,spuria,dtol,,,,,,
Flowering plants,Veronicaceae,Linaria,vulgaris,dtol_family_representative,yes,yes,,,,2020 sample failed sequencing
Flowering plants,Veronicaceae,Misopates,orontium,dtol_other_priority,,yes,,,,
Flowering plants,Veronicaceae,Sibthorpia,europaea,dtol,,,,,,
Flowering plants,Veronicaceae,Veronica,agrestis,dtol,,,,,,
Flowering plants,Veronicaceae,Veronica,alpina,dtol,,,,,,
Flowering plants,Veronicaceae,Veronica,anagallis-aquatica,dtol,,,,,,
Flowering plants,Veronicaceae,Veronica,arvensis,dtol,,,,,,
